invoice_id,date,customer_id,product_id,quantity,unit_price
INV100524,2025-02-21,12097,P001,14,12.25
INV100525,2024-10-23,12072,P005,25,5.13
INV100526,2025-06-26,12385,P014,10,1.98
INV100527,2024-04-29,12456,P004,16,1.66
INV100528,2025-06-18,12571,P004,14,1.72
INV100529,2024-07-04,12708,P005,21,4.88
INV100530,2025-11-24,12075,P012,24,1.68
INV100531,2024-12-01,12009,P008,16,3.03
INV100531,2024-07-03,12476,P006,26,0.58
INV100532,2024-07-31,12555,P007,13,5.15
INV100533,2025-12-26,12368,P007,22,4.88
INV100533,2025-10-17,12220,P015,9,1.65
INV100534,2025-09-22,12430,P011,3,0.85
INV100535,2025-07-09,12364,P006,23,0.54
INV100536,2025-12-10,12018,P011,22,0.84
INV100537,2025-10-06,12785,P005,27,4.8
INV100538,2025-08-29,12787,P004,12,1.62
INV100539,2024-03-07,12615,P008,28,3.03
INV100540,2024-01-16,12609,P009,14,2.88
INV100541,2024-01-05,12177,P002,23,2.85
INV100542,2025-12-29,12242,P001,1,13.3
INV100542,2024-06-01,12481,P006,3,0.54
INV100543,2025-05-05,12264,P006,2,0.54
INV100544,2024-03-05,12639,P001,23,12.28
INV100545,2024-12-02,12349,P009,16,2.98
INV100545,2024-02-22,12769,P003,27,4.6
INV100546,2024-08-22,12318,P013,3,0.82
INV100547,2024-07-14,12724,P008,26,3.04
INV100548,2025-11-10,12483,P010,14,1.89
INV100549,2024-04-20,12649,P008,8,2.95
INV100550,2024-12-05,12741,P001,1,12.14
INV100551,2024-08-04,12655,P012,23,1.6
INV100552,2024-11-14,12678,P015,9,1.58
INV100553,2024-12-13,12720,P012,22,1.7
INV100554,2024-11-19,12535,P012,10,1.67
INV100555,2024-02-20,12332,P009,8,3.08
INV100556,2025-04-17,12030,P004,11,1.65
INV100557,2025-01-06,12702,P012,16,1.7
INV100558,2024-03-12,12638,P007,14,4.83
INV100559,2024-08-15,12460,P006,28,0.56
INV100560,2025-01-15,12547,P008,25,3.08
INV100561,2024-04-17,12787,P008,3,2.88
INV100562,2025-07-24,12132,P002,15,2.81
INV100563,2025-11-07,12789,P006,14,0.53
INV100564,2024-02-22,12032,P005,30,4.77
INV100565,2024-03-13,12323,P003,27,4.8
INV100566,2024-06-26,12396,P013,26,0.84
INV100567,2024-09-05,12469,P009,4,3.08
INV100567,2025-01-30,12484,P004,6,1.62
INV100568,2024-07-25,12751,P013,5,0.89
INV100569,2025-06-09,12346,P013,8,0.85
INV100570,2025-12-13,12152,P014,20,1.89
INV100571,2024-12-15,12699,P004,22,1.7
INV100572,2025-08-11,12352,P001,26,12.89
INV100573,2024-11-30,12233,P014,11,1.9
INV100574,2025-01-18,12632,P006,13,0.53
INV100575,2025-11-23,12420,P013,21,0.86
INV100575,2025-10-21,12053,P015,24,1.59
INV100576,2025-05-31,12671,P006,13,0.54
INV100577,2025-12-31,12344,P011,27,0.88
INV100578,2024-11-23,12792,P003,28,4.76
INV100579,2025-10-30,12049,P013,28,0.89
INV100579,2025-04-26,12472,P013,24,0.83
INV100580,2024-09-12,12065,P002,4,2.81
INV100581,2024-08-20,12378,P002,20,3.02
INV100582,2025-04-18,12655,P007,10,5.17
INV100583,2025-10-09,12590,P008,11,3.02
INV100584,2024-12-26,12587,P015,4,1.73
INV100585,2024-03-11,12495,P008,-14,3.08
INV100586,2024-08-01,12371,P009,12,3.0
INV100587,2025-11-01,12582,P001,15,12.66
INV100588,2025-03-15,12094,P003,17,4.66
INV100589,2024-04-13,12227,P013,24,0.81
INV100590,2025-03-19,12161,P007,21,5.16
INV100591,2024-11-05,12336,P009,24,2.95
INV100592,2024-01-12,12684,P014,5,1.93
INV100593,2024-06-17,12187,P001,30,13.23
INV100594,2025-08-05,12370,P001,30,12.76
INV100594,2025-12-30,12220,P009,15,2.97
INV100595,2025-10-08,12448,P013,1,0.86
INV100596,2024-10-09,12239,P007,7,4.93
INV100597,2024-01-06,12348,P015,23,1.7
INV100598,2024-08-25,12529,P014,6,1.89
INV100599,2025-08-22,12738,P012,4,1.68
INV100600,2024-10-06,12434,P015,17,1.72
INV100601,2024-03-29,12071,P015,26,1.64
INV100602,2024-06-24,12654,P004,18,1.69
INV100603,2024-07-22,12233,P003,28,4.7
INV100604,2024-06-14,12650,P004,15,1.6
INV100605,2025-05-31,12303,P003,14,4.62
INV100605,2025-05-12,12484,P005,16,4.94
INV100606,2025-05-27,12173,P004,3,1.63
INV100607,2024-04-12,12362,P012,14,1.68
INV100608,2025-10-22,12155,P008,28,2.96
INV100609,2025-05-03,12362,P009,21,3.0
INV100609,2025-09-26,12305,P003,18,4.76
INV100610,2025-12-03,12148,P011,12,0.84
INV100611,2025-08-08,12693,P004,11,1.59
INV100612,2025-10-28,12186,P005,4,5.15
INV100612,2025-09-23,12330,P013,16,0.83
INV100613,2024-01-21,12358,P009,18,2.9
INV100613,2024-04-29,12340,P005,13,4.98
INV100614,2024-01-18,12379,P013,13,0.88
INV100615,2024-01-13,12282,P015,11,1.65
INV100615,2025-01-21,12022,P002,7,3.02
INV100616,2024-11-14,12233,P004,2,1.59
INV100616,2024-04-19,12147,P009,18,2.83
INV100616,2025-03-20,12197,P001,24,13.04
INV100617,2025-10-06,12725,P013,6,0.89
INV100618,2024-02-27,12164,P002,-2,3.01
INV100619,2024-04-25,12474,P003,4,4.7
INV100620,2024-07-21,12369,P002,28,2.92
INV100621,2024-08-26,12494,P001,22,12.34
INV100622,2024-06-04,12359,P011,24,0.85
INV100623,2024-02-04,12450,P009,26,2.81
INV100624,2024-01-24,12615,P011,11,0.85
INV100625,2024-02-19,12574,P009,5,3.01
INV100626,2025-10-23,12004,P009,26,3.01
INV100626,2025-01-05,12424,P012,22,1.63
INV100627,2024-12-07,12491,P010,30,1.88
INV100628,2024-07-14,12275,P015,7,1.7
INV100629,2025-08-16,12704,P006,11,0.55
INV100630,2024-12-10,12162,P010,28,2.04
INV100631,2024-03-25,12503,P015,27,1.59
INV100632,2025-08-10,12424,P015,10,1.64
INV100632,2024-03-30,12603,P013,5,0.83
INV100633,2025-03-21,12452,P015,24,1.58
INV100634,2025-01-12,12099,P001,16,12.49
INV100635,2024-09-21,12284,P013,12,0.85
INV100636,2025-06-23,12436,P013,19,0.86
INV100637,2025-10-20,12325,P007,22,4.94
INV100638,2024-05-28,12695,P005,2,5.13
INV100639,2024-05-14,12360,P011,28,0.83
INV100640,2024-02-04,12455,P008,1,3.05
INV100641,2024-02-05,12220,P008,20,3.01
INV100642,2024-12-17,12623,P003,5,4.77
INV100643,2025-05-27,12266,P006,6,0.57
INV100644,2024-08-17,12256,P005,30,4.78
INV100644,2024-11-05,12789,P002,21,2.99
INV100644,2024-08-05,12100,P007,30,4.86
INV100645,2025-01-27,12237,P011,15,0.85
INV100646,2024-09-22,12164,P009,22,2.9
INV100647,2024-05-20,12481,P008,16,2.97
INV100648,2025-05-24,12780,P010,11,2.03
INV100649,2024-04-24,12143,P008,19,2.9
INV100650,2024-07-01,12321,P013,1,0.85
INV100650,2025-04-11,12644,P006,19,0.57
INV100651,2025-05-07,12649,P004,18,1.68
INV100652,2024-07-11,12619,P004,10,1.68
INV100653,2025-08-23,12065,P007,1,4.74
INV100654,2025-11-09,12120,P013,27,0.82
INV100655,2024-04-13,12197,P011,19,0.81
INV100656,2025-03-12,12089,P005,11,5.05
INV100657,2024-12-24,12727,P010,18,1.86
INV100658,2024-07-02,12229,P002,7,2.88
INV100659,2025-06-11,12331,P011,13,0.87
INV100660,2025-12-15,12434,P002,27,2.88
INV100661,2025-01-07,12677,P001,1,13.38
INV100662,2025-10-31,12394,P003,12,4.67
INV100663,2025-01-13,12261,P009,5,2.85
INV100664,2024-05-07,12163,P005,17,4.75
INV100665,2025-04-19,12556,P013,1,0.83
INV100666,2024-01-06,12247,P015,27,1.7
INV100667,2025-08-26,12396,P007,11,4.72
INV100667,2024-02-20,12463,P009,8,2.98
INV100668,2024-03-12,12266,P002,25,2.83
INV100669,2025-03-09,12772,P005,3,5.17
INV100670,2024-06-07,12176,P005,14,5.15
INV100671,2025-03-15,12169,P010,2,2.05
INV100672,2024-06-09,12640,P013,2,0.81
INV100673,2025-06-17,12760,P012,23,1.63
INV100674,2024-08-02,12443,P005,22,4.82
INV100675,2025-12-19,12228,P011,13,0.84
INV100676,2024-10-21,12373,P006,8,0.56
INV100677,2025-02-14,12426,P012,28,1.59
INV100678,2025-07-10,12196,P005,30,4.89
INV100679,2024-09-16,12198,P002,22,2.97
INV100680,2024-03-05,12603,P014,29,1.88
INV100681,2024-05-10,12675,P011,1,0.86
INV100681,2024-02-16,12732,P013,26,0.88
INV100682,2024-08-14,12596,P012,9,1.68
INV100683,2025-12-30,12283,P003,15,4.42
INV100684,2025-03-17,12240,P011,30,0.88
INV100685,2024-04-27,12389,P002,22,2.85
INV100686,2024-03-27,12313,P010,11,2.0
INV100687,2025-08-25,12452,P011,26,0.86
INV100688,2025-06-15,12209,P008,24,2.91
INV100689,2025-08-25,12227,P010,9,1.88
INV100690,2025-03-16,12680,P010,6,1.91
INV100691,2025-10-05,12720,P008,25,2.94
INV100692,2025-06-07,12555,P007,18,4.9
INV100693,2024-09-19,12494,P006,24,0.56
INV100694,2025-12-27,12313,P008,12,2.91
INV100695,2024-08-27,12442,P011,24,0.86
INV100696,2024-10-06,12561,P001,11,12.15
INV100696,2025-06-21,12686,P014,10,1.9
INV100697,2024-04-21,12736,P013,24,0.85
INV100698,2024-10-03,12498,P001,23,12.54
INV100699,2025-03-25,12295,P007,5,5.18
INV100700,2024-06-10,12360,P005,2,5.12
INV100701,2024-06-26,12055,P007,14,5.09
INV100702,2024-05-02,12114,P015,9,1.63
INV100703,2024-09-18,12020,P007,13,5.09
INV100704,2024-04-26,12779,P006,11,0.52
INV100705,2024-07-30,12020,P010,22,1.9
INV100706,2025-12-26,12246,P004,16,1.66
INV100707,2024-02-07,12585,P006,17,0.56
INV100708,2024-05-05,12243,P004,15,1.64
INV100709,2024-08-21,12118,P006,13,0.57
INV100710,2025-08-24,12246,P007,21,5.1
INV100711,2024-10-02,12480,P013,23,0.89
INV100712,2025-01-24,12473,P004,20,1.7
INV100713,2025-07-15,12396,P003,26,4.87
INV100714,2025-03-26,12093,P005,15,5.05
INV100715,2024-04-03,12188,P006,1,0.55
INV100716,2025-12-19,12356,P009,12,2.85
INV100717,2025-05-20,12116,P006,10,0.53
INV100718,2025-01-01,12343,P010,20,1.91
INV100719,2025-09-24,12733,P006,27,0.56
INV100720,2024-12-01,12140,P006,22,0.54
INV100721,2025-01-04,12227,P007,1,5.03
INV100722,2025-04-02,12369,P007,9,5.09
INV100723,2025-01-18,12751,P001,1,13.24
INV100724,2025-02-15,12691,P001,16,13.13
INV100725,2024-03-10,12660,P003,23,4.79
INV100726,2025-12-19,12627,P013,6,0.88
INV100727,2025-07-01,12137,P012,16,1.59
INV100728,2024-11-04,12694,P004,18,1.7
INV100728,2024-08-15,12687,P008,24,2.97
INV100729,2025-01-07,12505,P008,18,3.05
INV100730,2024-04-19,12082,P010,20,2.03
INV100730,2024-05-31,12273,P013,28,0.88
INV100730,2024-01-24,12016,P010,29,1.87
INV100731,2025-04-09,12545,P004,28,1.62
INV100732,2025-09-09,12026,P003,11,4.84
INV100733,2024-05-03,12051,P003,23,4.55
INV100733,2024-03-30,12209,P008,20,2.89
INV100733,2024-03-01,12749,P005,8,5.17
INV100734,2025-05-10,12627,P010,28,1.93
INV100735,2025-01-20,12466,P014,7,1.9
INV100736,2025-06-06,12253,P003,23,4.44
INV100737,2025-03-26,12377,P008,17,2.95
INV100738,2025-12-25,12365,P007,7,4.95
INV100738,2025-02-19,12160,P009,25,3.07
INV100739,2025-06-02,12214,P013,7,0.83
INV100740,2024-04-06,12270,P005,12,4.94
INV100741,2025-08-15,12222,P006,14,0.57
INV100742,2024-05-21,12565,P009,20,3.07
INV100743,2024-06-23,12299,P011,28,0.89
INV100744,2025-04-23,12447,P014,22,1.94
INV100745,2024-06-08,12421,P003,17,4.57
INV100746,2025-03-20,12397,P005,5,5.06
INV100747,2024-06-14,12486,P010,18,1.98
INV100748,2024-04-11,12017,P015,28,1.57
INV100749,2025-08-06,12104,P009,14,3.03
INV100750,2025-08-31,12233,P010,6,1.92
INV100751,2024-03-07,12658,P003,23,4.53
INV100752,2024-04-13,12061,P014,19,1.86
INV100753,2024-03-27,12261,P005,27,4.94
INV100754,2024-11-03,12472,P004,12,1.71
INV100755,2024-08-16,12008,P002,11,2.94
INV100756,2024-01-24,12230,P004,12,1.69
INV100757,2025-06-30,12401,P004,10,1.67
INV100758,2025-03-27,12693,P007,19,5.11
INV100759,2024-07-01,12416,P015,29,1.6
INV100760,2024-08-08,12472,P010,29,1.96
INV100761,2024-03-22,12701,P006,29,0.58
INV100762,2025-10-04,12499,P011,6,0.85
INV100763,2024-11-03,12444,P012,21,1.6
INV100764,2025-11-03,12002,P011,-10,0.85
INV100765,2025-09-03,12237,P006,3,0.56
INV100766,2024-10-29,12313,P013,18,0.82
INV100767,2025-10-19,12069,P015,10,1.69
INV100768,2024-07-02,12630,P007,21,4.91
INV100769,2025-06-19,12475,P005,16,4.89
INV100770,2024-08-21,12389,P004,11,1.68
INV100771,2025-06-15,12773,P009,9,2.98
INV100772,2024-09-25,12207,P003,15,4.7
INV100773,2025-09-09,12531,P003,14,4.54
INV100774,2024-05-05,12574,P001,14,12.9
INV100775,2024-11-06,12600,P008,23,2.83
INV100776,2025-02-18,12308,P009,23,3.04
INV100777,2025-04-29,12090,P001,1,12.4
INV100778,2024-04-02,12566,P004,20,1.59
INV100779,2025-03-02,12451,P005,19,5.12
INV100780,2024-04-09,12556,P011,14,0.81
INV100781,2025-03-14,12065,P010,23,2.02
INV100782,2025-11-24,12508,P005,6,4.71
INV100783,2024-11-29,12306,P009,9,2.95
INV100784,2025-06-12,12507,P006,8,0.54
INV100785,2024-10-25,12736,P005,12,5.15
INV100786,2025-09-01,12612,P015,8,1.72
INV100787,2025-09-18,12208,P003,18,4.79
INV100788,2024-03-22,12263,P014,23,1.9
INV100789,2024-07-17,12408,P008,6,2.83
INV100790,2024-04-16,12188,P008,21,3.01
INV100791,2024-07-14,12401,P007,22,4.89
INV100792,2025-10-27,12292,P007,22,4.96
INV100793,2024-05-24,12524,P013,11,0.85
INV100794,2024-09-03,12699,P012,3,1.72
INV100795,2024-10-01,12470,P008,11,2.91
INV100796,2024-07-07,12558,P011,6,0.82
INV100797,2024-08-05,12489,P006,28,0.53
INV100798,2024-08-17,12336,P014,10,1.9
INV100799,2024-01-13,12445,P004,13,1.64
INV100800,2024-01-01,12096,P004,13,1.57
INV100801,2025-12-27,12429,P010,22,1.9
INV100802,2024-02-29,12381,P010,2,1.88
INV100803,2024-01-22,12643,P012,19,1.68
INV100804,2025-02-12,12158,P015,18,1.62
INV100805,2024-04-02,12725,P010,26,1.98
INV100806,2024-07-17,12296,P010,22,2.03
INV100807,2024-04-14,12039,P006,9,0.57
INV100808,2025-11-09,12280,P015,14,1.64
INV100809,2025-08-03,12325,P015,4,1.6
INV100810,2025-12-01,12693,P015,23,1.59
INV100811,2024-12-08,12192,P006,24,0.57
INV100812,2024-06-26,12059,P003,15,4.63
INV100813,2025-05-07,12761,P007,17,4.91
INV100814,2024-02-21,12600,P007,8,5.01
INV100815,2024-02-28,12661,P015,-17,1.57
INV100816,2025-03-17,12207,P004,11,1.57
INV100817,2025-03-09,12501,P012,16,1.71
INV100818,2025-08-17,12323,P001,13,12.63
INV100818,2025-05-26,12555,P009,13,2.83
INV100819,2025-05-24,12749,P007,26,4.71
INV100820,2025-04-25,12785,P014,25,1.97
INV100821,2025-09-02,12283,P011,-30,0.85
INV100822,2024-12-25,12590,P008,13,2.99
INV100823,2024-02-23,12339,P005,18,5.11
INV100824,2025-08-02,12675,P001,14,12.82
INV100825,2024-05-29,12638,P012,16,1.72
INV100826,2024-10-23,12682,P001,5,13.23
INV100827,2024-09-07,12031,P015,21,1.61
INV100828,2024-08-19,12763,P012,23,1.67
INV100829,2025-08-23,12145,P013,25,0.82
INV100830,2025-01-29,12354,P003,26,4.81
INV100830,2024-10-22,12379,P001,17,12.74
INV100830,2024-06-16,12000,P007,27,5.16
INV100831,2024-12-03,12072,P003,13,4.56
INV100832,2025-08-17,12124,P014,26,2.0
INV100833,2024-05-03,12221,P015,5,1.61
INV100834,2024-09-21,12099,P015,25,1.64
INV100835,2024-12-01,12132,P015,6,1.68
INV100836,2025-11-23,12580,P008,9,2.98
INV100837,2025-09-21,12380,P015,5,1.68
INV100838,2024-05-04,12206,P013,10,0.83
INV100839,2024-10-15,12790,P011,15,0.85
INV100840,2024-04-05,12357,P007,29,4.81
INV100840,2024-01-07,12093,P015,22,1.59
INV100841,2024-02-23,12419,P011,15,0.84
INV100842,2025-08-24,12446,P012,12,1.66
INV100843,2024-05-10,12394,P002,10,2.89
INV100844,2025-03-23,12333,P008,10,3.06
INV100845,2024-11-06,12388,P010,30,1.88
INV100846,2025-03-30,12437,P005,16,4.75
INV100847,2025-10-18,12160,P009,14,2.8
INV100848,2024-12-17,12385,P011,4,0.87
INV100849,2025-02-05,12675,P003,10,4.48
INV100850,2025-04-24,12294,P015,28,1.72
INV100851,2025-09-28,12142,P003,30,4.65
INV100852,2025-12-27,12025,P005,28,4.95
INV100853,2024-08-06,12437,P013,1,0.84
INV100854,2025-11-29,12748,P002,3,3.1
INV100855,2024-07-26,12424,P006,19,0.56
INV100856,2025-03-19,12374,P007,4,4.86
INV100857,2025-04-02,12778,P015,14,1.66
INV100858,2024-09-02,12641,P010,17,1.94
INV100859,2024-11-18,12505,P012,15,1.65
INV100860,2025-11-08,12054,P014,6,1.91
INV100861,2024-08-08,12242,P008,25,3.07
INV100862,2024-03-19,12043,P012,3,1.6
INV100863,2024-06-05,12540,P014,24,1.87
INV100864,2025-11-01,12438,P004,4,1.65
INV100865,2025-02-16,12640,P012,9,1.73
INV100866,2025-04-23,12185,P003,27,4.86
INV100866,2024-05-17,12610,P012,21,1.69
INV100867,2024-11-06,12371,P011,9,0.86
INV100868,2024-12-08,12393,P004,20,1.57
INV100869,2025-03-17,12647,P012,12,1.61
INV100870,2024-11-01,12213,P012,21,1.69
INV100871,2025-12-14,12387,P002,-28,3.06
INV100872,2025-07-12,12709,P007,21,4.86
INV100873,2025-10-26,12563,P010,25,2.04
INV100874,2024-08-11,12334,P008,-25,2.88
INV100875,2024-05-20,12651,P013,15,0.86
INV100876,2024-10-18,12547,P008,20,3.07
INV100876,2025-02-11,12351,P001,4,13.28
INV100877,2024-05-30,12177,P007,24,4.89
INV100878,2024-04-08,12310,P005,25,4.84
INV100879,2024-10-17,12783,P012,22,1.66
INV100880,2024-01-14,12227,P006,8,0.53
INV100881,2024-12-16,12024,P012,27,1.61
INV100882,2024-10-05,12140,P004,12,1.63
INV100883,2024-07-03,12437,P005,3,4.92
INV100884,2025-06-22,12529,P013,27,0.84
INV100884,2024-09-25,12575,P003,16,4.84
INV100885,2024-09-21,12622,P012,4,1.61
INV100886,2024-07-20,12717,P009,8,3.0
INV100887,2025-05-25,12382,P011,2,0.86
INV100888,2025-05-02,12192,P001,23,12.22
INV100889,2025-05-12,12152,P009,17,3.08
INV100890,2025-06-13,12637,P003,28,4.56
INV100891,2024-12-08,12481,P002,30,3.03
INV100892,2024-12-18,12020,P008,29,2.86
INV100893,2024-04-30,12705,P014,15,2.0
INV100894,2024-04-12,12345,P003,4,4.68
INV100895,2025-01-05,12701,P002,14,2.96
INV100896,2025-10-02,12393,P013,26,0.83
INV100897,2025-07-12,12025,P004,16,1.6
INV100898,2025-08-18,12435,P004,24,1.73
INV100899,2025-12-22,12745,P001,20,12.78
INV100900,2025-09-01,12676,P014,9,1.86
INV100900,2024-10-04,12540,P001,9,13.38
INV100901,2024-08-02,12248,P003,1,4.73
INV100902,2024-05-14,12498,P007,12,4.7
INV100903,2024-02-28,12518,P002,16,3.05
INV100904,2024-02-13,12414,P012,5,1.65
INV100905,2025-06-08,12413,P013,29,0.88
INV100906,2024-09-29,12087,P004,4,1.67
INV100907,2025-06-07,12547,P009,6,2.87
INV100908,2024-12-02,12236,P006,8,0.55
INV100909,2025-05-04,12495,P014,29,2.02
INV100910,2025-02-21,12308,P013,24,0.82
INV100911,2025-04-19,12794,P008,6,2.97
INV100912,2024-12-08,12121,P012,7,1.59
INV100913,2024-12-08,12663,P009,25,2.97
INV100914,2025-12-01,12663,P001,21,12.12
INV100915,2025-03-07,12586,P001,5,12.91
INV100916,2024-09-02,12574,P009,12,2.85
INV100917,2024-10-31,12623,P002,-15,3.02
INV100918,2025-04-04,12179,P010,4,1.9
INV100919,2024-02-22,12726,P005,28,4.86
INV100920,2024-08-28,12685,P004,15,1.68
INV100921,2025-04-25,12454,P007,4,5.1
INV100922,2025-01-09,12117,P006,19,0.56
INV100923,2024-05-28,12061,P007,24,5.06
INV100924,2025-08-16,12484,P013,29,0.87
INV100925,2025-12-13,12602,P001,14,12.75
INV100926,2024-05-04,12601,P004,15,1.66
INV100927,2025-03-26,12626,P014,28,1.99
INV100928,2024-03-07,12335,P014,-20,1.9
INV100928,2024-06-28,12653,P009,11,2.93
INV100929,2024-07-29,12175,P014,10,1.88
INV100929,2024-09-30,12260,P015,19,1.64
INV100930,2024-10-27,12268,P012,15,1.67
INV100931,2025-03-30,12134,P015,7,1.6
INV100932,2024-11-08,12413,P014,16,1.88
INV100933,2024-02-19,12435,P014,30,1.89
INV100933,2024-12-07,12698,P004,13,1.7
INV100934,2025-01-03,12715,P014,15,1.97
INV100935,2025-10-21,12344,P011,25,0.81
INV100936,2025-03-19,12190,P002,9,2.83
INV100937,2025-05-26,12334,P010,8,2.01
INV100938,2025-11-24,12713,P013,2,0.88
INV100939,2024-04-26,12586,P001,1,12.44
INV100940,2025-10-06,12599,P014,14,1.95
INV100941,2024-12-15,12465,P001,28,12.44
INV100942,2024-04-30,12407,P011,25,0.88
INV100943,2024-04-13,12764,P004,26,1.67
INV100944,2024-11-27,12288,P005,9,4.82
INV100945,2024-03-27,12627,P007,12,5.03
INV100946,2024-10-02,12253,P011,6,0.89
INV100947,2024-10-29,12183,P010,28,1.96
INV100948,2025-01-11,12526,P009,16,3.08
INV100949,2025-08-17,12479,P003,2,4.46
INV100950,2024-05-26,12026,P010,2,1.88
INV100951,2025-12-06,12111,P009,22,3.07
INV100952,2025-07-09,12674,P005,11,4.92
INV100953,2024-07-03,12129,P005,13,4.86
INV100954,2025-01-13,12089,P009,11,2.94
INV100955,2024-04-06,12783,P013,18,0.86
INV100956,2025-08-04,12261,P010,4,1.92
INV100957,2024-01-20,12551,P002,4,3.08
INV100958,2024-09-23,12324,P001,5,12.46
INV100959,2024-12-21,12351,P011,5,0.85
INV100960,2024-02-14,12347,P005,11,4.75
INV100961,2024-02-26,12361,P012,23,1.68
INV100962,2025-07-21,12568,P010,12,1.88
INV100963,2024-11-08,12643,P002,23,3.09
INV100964,2025-06-25,12289,P009,30,2.92
INV100965,2024-04-02,12136,P015,8,1.59
INV100966,2025-10-18,12638,P013,27,0.89
INV100967,2024-01-11,12740,P004,25,1.59
INV100968,2024-06-01,12160,P014,17,2.0
INV100969,2025-05-05,12284,P001,27,12.98
INV100970,2025-05-13,12035,P006,14,0.56
INV100971,2025-07-30,12613,P013,22,0.89
INV100972,2025-12-23,12501,P009,28,2.81
INV100973,2025-02-11,12381,P010,1,1.86
INV100974,2024-03-19,12090,P010,13,1.9
INV100975,2024-03-21,12455,P015,18,1.66
INV100976,2024-11-11,12543,P010,18,2.04
INV100976,2024-08-10,12441,P002,14,2.9
INV100977,2025-03-08,12682,P014,7,1.9
INV100978,2024-01-24,12410,P005,10,4.96
INV100979,2025-11-20,12574,P007,20,5.08
INV100980,2025-10-08,12731,P003,16,4.82
INV100981,2024-04-09,12477,P010,11,2.02
INV100982,2025-05-15,12179,P004,9,1.67
INV100983,2024-12-02,12006,P010,12,1.93
INV100984,2024-12-12,12338,P015,23,1.62
INV100985,2024-01-24,12603,P014,27,1.94
INV100985,2024-11-17,12225,P015,17,1.63
INV100985,2025-07-01,12264,P006,9,0.53
INV100986,2025-12-13,12574,P011,12,0.85
INV100987,2025-01-26,12589,P005,30,4.71
INV100988,2024-10-29,12260,P001,12,12.19
INV100989,2025-06-25,12668,P008,4,2.9
INV100990,2024-09-17,12356,P002,5,3.02
INV100991,2025-04-14,12460,P013,8,0.89
INV100992,2024-10-08,12530,P006,27,0.56
INV100993,2025-02-22,12634,P009,19,2.86
INV100994,2024-01-26,12555,P009,28,2.85
INV100994,2025-03-25,12351,P003,14,4.69
INV100995,2024-01-03,12698,P002,27,2.84
INV100996,2025-08-29,12695,P015,23,1.57
INV100997,2025-09-05,12373,P006,1,0.54
INV100998,2024-04-18,12461,P004,30,1.68
INV100999,2024-08-16,12101,P008,19,2.9
INV101000,2025-05-01,12166,P013,13,0.82
INV101001,2025-04-03,12188,P009,4,2.83
INV101002,2025-05-20,12107,P002,24,3.04
INV101003,2024-03-26,12626,P011,25,0.89
